Ware|MA|42.25981|-72.2398|6170
Wareham Center|MA|41.76677|-70.72615|2896
Watertown|MA|42.37093|-71.18283|31915
Wayland|MA|42.3626|-71.36145|13155
Webster|MA|42.0501|-71.88007|11412
Wellesley|MA|42.29649|-71.29256|27982
Wellfleet|MA|41.93761|-70.0328|2797
Wenham|MA|42.60426|-70.89116|4518
West Boylston|MA|42.36676|-71.78563|7612
West Bridgewater|MA|42.01899|-71.00782|6750
West Concord|MA|42.45843|-71.39534|6028
West Newbury|MA|42.80148|-70.98978|4221
West Newton|MA|42.3501|-71.23283|9347
West Somerville/Davis Square|MA|42.39593|-71.12255|6393
West Springfield|MA|42.10704|-72.62037|27912
West Tisbury|MA|41.38122|-70.67447|2510
West Roxbury|MA|42.27926|-71.1495|30442
West Yarmouth|MA|41.65011|-70.24113|6012
Westborough|MA|42.26954|-71.61618|4045
Westfield|MA|42.12509|-72.74954|41690
Westford|MA|42.57926|-71.43784|21587
Westminster|MA|42.54592|-71.91063|7028
Weston|MA|42.36676|-71.30311|11682
Westwood|MA|42.21399|-71.2245|14029
Weymouth|MA|42.22093|-70.93977|54395
Whitinsville|MA|42.11121|-71.66618|6704
Whitman|MA|42.08066|-70.9356|14495
Wilbraham|MA|42.12371|-72.43147|3915
Williamstown|MA|42.71202|-73.20372|4325
Wilmington|MA|42.54648|-71.17367|22325
Winchendon|MA|42.6862|-72.04397|4213
Winchester|MA|42.45232|-71.137|21374
Winter Hill|MA|42.39593|-71.09894|12613
Winthrop|MA|42.3751|-70.98283|17618
Woburn|MA|42.47926|-71.15228|39555
Worcester|MA|42.26259|-71.80229|206518
Wrentham|MA|42.06677|-71.32811|11251
Yarmouth|MA|41.70567|-70.22863|25243
Yarmouth Port|MA|41.70205|-70.24947|5320
Arundel|ME|43.38259|-70.47783|3571
Auburn|ME|44.09785|-70.23117|22871
Augusta|ME|44.31062|-69.77949|18899
Bangor|ME|44.79884|-68.77265|32391
Bar Harbor|ME|44.38758|-68.2039|2552
Bath|ME|43.91064|-69.8206|8305
Belfast|ME|44.42591|-69.00642|6682
Belgrade|ME|44.44729|-69.83255|3096
Benton|ME|44.58618|-69.55088|2658
Bethel|ME|44.40423|-70.79062|2507
Biddeford|ME|43.49258|-70.45338|21282
Boothbay|ME|43.87647|-69.63366|3077
Brewer|ME|44.79674|-68.76142|9232
Bristol|ME|43.95758|-69.50921|2749
Brunswick|ME|43.91452|-69.96533|15175
Bucksport|ME|44.57369|-68.79559|2885
Buxton|ME|43.63786|-70.51894|8136
Calais|ME|45.18376|-67.27662|2980
Camden|ME|44.2098|-69.06476|3570
Cape Neddick|ME|43.1937|-70.62089|2568
Caribou|ME|46.8606|-68.01197|7816
Chelsea|ME|44.25035|-69.71727|2661
China|ME|44.47868|-69.51726|4269
Dover-Foxcroft|ME|45.18339|-69.22699|2528
Eliot|ME|43.15314|-70.80006|6528
Ellsworth|ME|44.54341|-68.41946|7857
Fairfield|ME|44.5884|-69.59866|2638
Farmington|ME|44.67062|-70.15117|4288
Gardiner|ME|44.23007|-69.77532|5597
Gorham|ME|43.67952|-70.44422|6882
Greene Village|ME|44.18979|-70.14033|4238
Hampden|ME|44.74478|-68.83769|4343
Harpswell Center|ME|43.80175|-69.98421|5281
Hermon|ME|44.81007|-68.91337|4909
Holden|ME|44.75285|-68.67892|2939
Hollis Center|ME|43.60508|-70.59311|4637
Houlton|ME|46.12616|-67.8403|5002
Jay|ME|44.50395|-70.21617|4988
Kennebunk|ME|43.38397|-70.54478|5214
Kittery|ME|43.08814|-70.73616|4562
Lake Arrowhead|ME|43.66369|-70.73478|3071
Lebanon|ME|43.39453|-70.85089|5446
Lewiston|ME|44.10035|-70.21478|36202
Limington|ME|43.73174|-70.71089|3538
Lincoln|ME|45.36228|-68.50502|2884
Lisbon|ME|44.03146|-70.1045|9392
Lisbon Falls|ME|43.99619|-70.06061|4100
Madawaska|ME|47.35532|-68.32171|2967
Madawaska|ME|46.88421|-67.94725|2967
Madison|ME|44.79756|-69.87978|2630
Manchester|ME|44.32451|-69.86033|2563
Millinocket|ME|45.65727|-68.70976|4466
Monmouth|ME|44.23868|-70.03561|3935
New Gloucester|ME|43.96285|-70.28255|5389
North Bath|ME|43.9348|-69.81588|9363
North Windham|ME|43.83424|-70.43839|4904
Norway|ME|44.21396|-70.54478|2748
Oakland|ME|44.54034|-69.72199|2602
Old Orchard Beach|ME|43.51731|-70.37755|8624
Old Town|ME|44.93423|-68.64531|7624
Orono|ME|44.88312|-68.67198|9474
Orrington|ME|44.73118|-68.82643|3666
Paris|ME|44.25979|-70.50062|5073
Pittsfield|ME|44.78256|-69.38338|3150
Pittston|ME|44.22174|-69.7556|2649
Poland|ME|44.06063|-70.39367|5314
Portland|ME|43.65737|-70.2589|66881
Presque Isle|ME|46.68115|-68.01586|9171
Raymond|ME|43.90146|-70.47033|4649
Rockport|ME|44.18452|-69.07615|3336
Rumford|ME|44.55367|-70.5509|4218
Sabattus|ME|44.1198|-70.10755|4694
Saco|ME|43.50092|-70.44283|19078
Saint George|ME|44.01647|-69.19893|2682
Sanford|ME|43.43925|-70.77422|20893
Scarborough|ME|43.57814|-70.32172|4403
Sidney|ME|44.41312|-69.72893|3653
Skowhegan|ME|44.76506|-69.71922|6297
South Berwick|ME|43.23453|-70.8095|7480
South Eliot|ME|43.10814|-70.77755|3550
South Portland|ME|43.64147|-70.24088|25556
South Portland Gardens|ME|43.63897|-70.31533|23893
South Sanford|ME|43.41119|-70.74256|4536
Springvale|ME|43.46675|-70.79367|3292
Topsham|ME|43.92758|-69.97588|5931
Turner|ME|44.25646|-70.25617|5470
Vassalboro|ME|44.45923|-69.67755|4208
Warren|ME|44.12036|-69.24005|3945
Waterboro|ME|43.53564|-70.71506|7532
Waterville|ME|44.55201|-69.63171|16261
Wells Beach Station|ME|43.32397|-70.59144|10162
West Scarborough|ME|43.57036|-70.38783|27706
Westbrook|ME|43.67703|-70.37116|17978
Winslow|ME|44.54701|-69.62116|7794
Winthrop|ME|44.30507|-69.977|2650
Woolwich|ME|43.91869|-69.80116|2922
Yarmouth|ME|43.80064|-70.18672|5869
York Beach|ME|43.17148|-70.60894|12854
York Harbor|ME|43.13676|-70.64561|3033
Adrian|MI|41.89755|-84.03717|20691
Albion|MI|42.2431|-84.75303|8229
Algonac|MI|42.61858|-82.5323|4055
Allegan|MI|42.5292|-85.8553|5071
Allen Park|MI|42.25754|-83.21104|27425
Allendale|MI|42.97225|-85.95365|17579
Alma|MI|43.37892|-84.65973|9193
Almont|MI|42.92058|-83.04493|2723
Alpena|MI|45.06168|-83.43275|10175
Ann Arbor|MI|42.27756|-83.74088|117070
Argentine|MI|42.79142|-83.84634|2525
Auburn Hills|MI|42.68753|-83.2341|22672
Bad Axe|MI|43.80196|-83.00078|3011
Battle Creek|MI|42.3173|-85.17816|51589
Bay City|MI|43.59447|-83.88886|33917
Beecher|MI|43.09003|-83.6944|10232
Beechwood|MI|42.79697|-86.12588|3015
Belding|MI|43.09781|-85.22891|5769
Belleville|MI|42.20476|-83.48521|3880
Belmont|MI|43.07558|-85.6092|9244
Benton Harbor|MI|42.11671|-86.45419|9976
Benton Heights|MI|42.13115|-86.40724|4084
Berkley|MI|42.50309|-83.18354|15268
Beverly Hills|MI|42.52392|-83.22326|10267
Big Rapids|MI|43.69808|-85.48366|10397
Birmingham|MI|42.5467|-83.21132|20857
Blissfield|MI|41.83255|-83.86244|3255
Bloomfield Hills|MI|42.58364|-83.24549|4004
Boyne City|MI|45.21668|-85.01394|3776
Bridgeport|MI|43.35947|-83.88164|6950
Brighton|MI|42.52948|-83.78022|7609
Buchanan|MI|41.82727|-86.36112|4362
Buena Vista|MI|43.4203|-83.89858|6816
Burton|MI|42.99947|-83.61634|28788
Byron Center|MI|42.81225|-85.72281|5822
Cadillac|MI|44.25195|-85.40116|10373
Canadian Lakes|MI|43.57919|-85.3017|2756
Canton|MI|42.30865|-83.48216|86825
Caro|MI|43.49073|-83.39885|4099
Carrollton|MI|43.45864|-83.93025|6583
Cedar Springs|MI|43.22336|-85.55142|3624
Center Line|MI|42.48504|-83.0277|8320
Charlevoix|MI|45.31806|-85.2584|2540
Charlotte|MI|42.56365|-84.83582|9054
Cheboygan|MI|45.64696|-84.47448|4733
Chelsea|MI|42.31807|-84.02181|5205
Clare|MI|43.81947|-84.76863|3082
Clawson|MI|42.53337|-83.14632|12015
Clinton Township|MI|42.58698|-82.91992|99753
Clio|MI|43.17753|-83.73413|2536
Coldwater|MI|41.94033|-85.00052|10844
Comstock Park|MI|43.03864|-85.67003|10088
Coopersville|MI|43.06391|-85.93477|4351
Corunna|MI|42.98197|-84.11775|3404
Cutlerville|MI|42.84086|-85.66364|14370
Davison|MI|43.03475|-83.51801|4965
DeWitt|MI|42.84226|-84.56915|4655
Dearborn|MI|42.32226|-83.17631|95171
Dearborn Heights|MI|42.33698|-83.27326|56145
Detroit|MI|42.33143|-83.04575|645705
Dexter|MI|42.33834|-83.88954|4067
Dowagiac|MI|41.98421|-86.10862|5851
Dundee|MI|41.95727|-83.65966|3994
Durand|MI|42.91198|-83.98468|3338
East Grand Rapids|MI|42.94114|-85.61003|11311
East Lansing|MI|42.73698|-84.48387|48471
East Tawas|MI|44.27946|-83.49025|2747
Eastpointe|MI|42.46837|-82.95547|32657
Eastwood|MI|42.3031|-85.55028|6340
Eaton Rapids|MI|42.5092|-84.65581|5225
Ecorse|MI|42.24448|-83.14576|9257
Escanaba|MI|45.74525|-87.06458|12334
Essexville|MI|43.6153|-83.84192|3396
Fair Plain|MI|42.08699|-86.45586|7631
Farmington|MI|42.46448|-83.37632|10523
Farmington Hills|MI|42.48531|-83.37716|81330
Fenton|MI|42.79781|-83.70495|11442
Ferndale|MI|42.46059|-83.13465|20177
Ferrysburg|MI|43.08446|-86.22033|2993
Flat Rock|MI|42.09643|-83.29187|9914
Flint|MI|43.01253|-83.68746|98310
Flushing|MI|43.06308|-83.85107|8086
Forest Hills|MI|42.95947|-85.48975|25867
Fowlerville|MI|42.66059|-84.07301|2895
Frankenmuth|MI|43.33169|-83.73802|5025
Franklin|MI|42.52226|-83.30604|3237
Fraser|MI|42.5392|-82.94937|14636
Freeland|MI|43.52503|-84.12276|6969
Fremont|MI|43.46752|-85.942|4036
Garden City|MI|42.32559|-83.33104|26920
Gaylord|MI|45.02751|-84.67475|3660
Gibraltar|MI|42.09504|-83.18965|4531
Gladstone|MI|45.85274|-87.0218|4830
Gladwin|MI|43.98085|-84.4864|2880
Grand Blanc|MI|42.92753|-83.62995|7993
Grand Haven|MI|43.06307|-86.22839|11062
Grand Ledge|MI|42.75337|-84.74638|7791
Grand Rapids|MI|42.96336|-85.66809|195097
Grandville|MI|42.90975|-85.76309|15953
Greenville|MI|43.17753|-85.2528|8444
Grosse Ile|MI|42.12921|-83.14437|11361
Grosse Pointe|MI|42.38615|-82.91186|5232
Grosse Pointe Farms|MI|42.4092|-82.89186|9232
Grosse Pointe Park|MI|42.37587|-82.93742|11220
Grosse Pointe Shores|MI|42.4367|-82.87686|2718
Grosse Pointe Woods|MI|42.44365|-82.90686|15762
Hamtramck|MI|42.39282|-83.04964|22002
Hancock|MI|47.12687|-88.58096|4555
Harper Woods|MI|42.43309|-82.92408|13836
Hartford|MI|42.20671|-86.16669|2617
Haslett|MI|42.74698|-84.40108|19220
Hastings|MI|42.64587|-85.29084|7284
Hazel Park|MI|42.46254|-83.10409|16597
Highland Park|MI|42.40559|-83.09687|10949
Hillsdale|MI|41.92005|-84.63051|8163
Holland|MI|42.78752|-86.10893|33742
Holly|MI|42.79197|-83.62773|6169
Holt|MI|42.64059|-84.51525|23973
Houghton|MI|47.12187|-88.56901|7970
Houghton Lake|MI|44.31474|-84.76475|3427
Howell|MI|42.60726|-83.9294|9521
Hudsonville|MI|42.87086|-85.86504|7324
Huntington Woods|MI|42.48059|-83.16687|6340
Imlay City|MI|43.02475|-83.07772|3573
Ionia|MI|42.98725|-85.07112|11372
Iron Mountain|MI|45.82023|-88.06596|7504
Iron River|MI|46.09273|-88.64235|2904
Ironwood|MI|46.45467|-90.17101|5002
Ishpeming|MI|46.48855|-87.66764|6483
Ithaca|MI|43.2917|-84.6075|2834
Jackson|MI|42.24587|-84.40135|33133
Jenison|MI|42.90725|-85.79198|16538
Kalamazoo|MI|42.29171|-85.58723|76041
Keego Harbor|MI|42.60809|-83.34382|3029
Kentwood|MI|42.86947|-85.64475|51357
Kilmanagh|MI|43.75613|-83.3569|2944
Kingsford|MI|45.79496|-88.07207|5069
Lake Fenton|MI|42.84614|-83.70773|5559
Lake Orion|MI|42.78448|-83.23966|3051
Lambertville|MI|41.76588|-83.62799|9953
Lansing|MI|42.73253|-84.55553|112644
Lapeer|MI|43.05142|-83.31883|8790
Lathrup Village|MI|42.49642|-83.22271|4135
Lincoln Park|MI|42.25059|-83.17854|37012
Linden|MI|42.81447|-83.78245|3839
Livonia|MI|42.36837|-83.35271|94635
Lowell|MI|42.93364|-85.34196|3906
Ludington|MI|43.95528|-86.45258|8058
Madison Heights|MI|42.48587|-83.1052|30198
Manistee|MI|44.24445|-86.32425|6084
Manistique|MI|45.95775|-86.24625|2982
Marine City|MI|42.71948|-82.49213|4143
Marquette|MI|46.54354|-87.39542|21297
Marshall|MI|42.27226|-84.96331|7045
Marysville|MI|42.91253|-82.48686|9757
Mason|MI|42.5792|-84.44358|8427
Melvindale|MI|42.28254|-83.1752|10404
Menominee|MI|45.10776|-87.61427|8382
Michigan Center|MI|42.23309|-84.32718|4672
Middleville|MI|42.71309|-85.46196|3301
Midland|MI|43.61558|-84.24721|42200
Milan|MI|42.08532|-83.68244|5983
Milford|MI|42.59364|-83.59939|6472
Monroe|MI|41.91643|-83.39771|20092
Mount Clemens|MI|42.59726|-82.87798|16400
Mount Morris|MI|43.11864|-83.69496|2964
Mount Pleasant|MI|43.59781|-84.76751|26060
Muskegon|MI|43.23418|-86.24839|38401
Muskegon Heights|MI|43.20113|-86.23895|10796
Negaunee|MI|46.4991|-87.6118|4582
New Baltimore|MI|42.68114|-82.73686|12354
New Haven|MI|42.72948|-82.80131|4694
New Haven|MI|43.09364|-84.15331|5123
Niles|MI|41.82977|-86.25418|11333
North Muskegon|MI|43.25613|-86.26756|3779
Northview|MI|43.04558|-85.60059|14541
Northville|MI|42.43115|-83.48327|6010
Norton Shores|MI|43.1689|-86.26395|24208
Norway|MI|45.7869|-87.90374|2798
Novi|MI|42.48059|-83.47549|58723
Oak Park|MI|42.45948|-83.18271|29752
Okemos|MI|42.72226|-84.42747|21369
Otsego|MI|42.46059|-85.69641|3991
Owosso|MI|42.9978|-84.17664|14699
Oxford|MI|42.82475|-83.26466|3534
Paw Paw|MI|42.21782|-85.89112|3455
Paw Paw Lake|MI|42.21226|-86.27197|3511
Pearl Beach|MI|42.6267|-82.59769|2829
Petoskey|MI|45.37334|-84.95533|5719
Plainwell|MI|42.44004|-85.6489|3822
Pleasant Ridge|MI|42.47115|-83.14215|2556
Plymouth|MI|42.37143|-83.47021|8905
Pontiac|MI|42.63892|-83.29105|59917
Port Huron|MI|42.97086|-82.42491|29330
Portage|MI|42.20115|-85.58|48177
Portland|MI|42.8692|-84.90305|3923
Potterville|MI|42.6292|-84.73887|2618
Redford|MI|42.38337|-83.2966|49936
Richmond|MI|42.8092|-82.75576|5864
River Rouge|MI|42.27337|-83.13437|7546
Riverview|MI|42.17421|-83.17937|12181
Rochester|MI|42.68059|-83.13382|12993
Rochester Hills|MI|42.65837|-83.14993|73424
Rockford|MI|43.12003|-85.56003|6134
Rockwood|MI|42.07088|-83.2466|3199
Rogers City|MI|45.4214|-83.81833|2712
Romeo|MI|42.80281|-83.01299|3625
Romulus|MI|42.22226|-83.3966|23417
Roosevelt Park|MI|43.1964|-86.27228|3821
Roseville|MI|42.49726|-82.93714|47637
Royal Oak|MI|42.48948|-83.14465|59008
Saginaw|MI|43.41947|-83.95081|49347
Saint Helen|MI|44.36363|-84.41029|2668
Saint Johns|MI|43.00114|-84.55915|7865
Saint Joseph|MI|42.10976|-86.48002|8365
Saint Louis|MI|43.40836|-84.60667|7482
Saline|MI|42.16671|-83.78161|9100
Sandusky|MI|43.4203|-82.82966|2596
Sault Ste. Marie|MI|46.4953|-84.34532|13827
Shelby|MI|42.67087|-83.03298|74099
Shields|MI|43.4153|-84.05637|6587
Skidway Lake|MI|44.18335|-84.03527|3392
South Haven|MI|42.40309|-86.27364|4359
South Lyon|MI|42.46059|-83.65161|11722
South Monroe|MI|41.89588|-83.41771|6433
Southfield|MI|42.47337|-83.22187|73156
Southgate|MI|42.21393|-83.19381|29293
Sparta|MI|43.16086|-85.71004|4311
Spring Arbor|MI|42.20504|-84.55274|2881
Springfield|MI|42.32643|-85.23916|5192
Saint Clair|MI|42.82087|-82.48602|5485
Saint Clair Shores|MI|42.49698|-82.88881|59715
Sterling Heights|MI|42.58031|-83.0302|132052
Sturgis|MI|41.79922|-85.41915|10896
Swartz Creek|MI|42.95725|-83.83051|5567
Taylor|MI|42.24087|-83.26965|61568
Tecumseh|MI|42.00393|-83.94494|8372
Temperance|MI|41.77921|-83.56882|8517
Three Rivers|MI|41.94394|-85.63249|7752
Traverse City|MI|44.76306|-85.62063|15218
Trenton|MI|42.13949|-83.17826|18380
Troy|MI|42.60559|-83.14993|83280
Utica|MI|42.62614|-83.03354|4942
Vandercook Lake|MI|42.19337|-84.39107|4721
Vassar|MI|43.37197|-83.58329|2620
Vicksburg|MI|42.12005|-85.53278|3230
Walker|MI|43.00141|-85.76809|24647
Walled Lake|MI|42.53781|-83.48105|7110
Warren|MI|42.49044|-83.01304|134056
Waterford|MI|42.69303|-83.41181|75737
Waverly|MI|42.7392|-84.62081|23925
Wayland|MI|42.67392|-85.64474|4166
Wayne|MI|42.28143|-83.38632|17081
West Ishpeming|MI|46.48355|-87.70097|2662
West Monroe|MI|41.91393|-83.4316|3503
Westland|MI|42.3242|-83.40021|82000
Westwood|MI|42.30282|-85.63362|8653
Whitehall|MI|43.41001|-86.34868|2711
Whitmore Lake|MI|42.4397|-83.7453|6423
Williamston|MI|42.68892|-84.28302|3883
Wixom|MI|42.52476|-83.53633|13746
Wolf Lake|MI|43.25474|-86.10978|4104
Wolverine Lake|MI|42.5567|-83.47383|4312
Woodhaven|MI|42.13893|-83.2416|12539
Wyandotte|MI|42.21421|-83.14992|25156
Wyoming|MI|42.91336|-85.70531|75275
Ypsilanti|MI|42.24115|-83.61299|19945
Zeeland|MI|42.81252|-86.01865|5626
Afton|MN|44.90275|-92.78354|2966
Albany|MN|45.62996|-94.57|2647
Albert Lea|MN|43.64801|-93.36827|17674
Albertville|MN|45.23774|-93.65441|7345
Alexandria|MN|45.88524|-95.37754|11843
Andover|MN|45.2333|-93.29134|32213
Anoka|MN|45.19774|-93.38718|17350
Annandale|MN|45.26274|-94.12443|3304
Apple Valley|MN|44.73191|-93.21772|51221
Arden Hills|MN|45.05024|-93.15661|9951
Arnold|MN|46.88022|-92.09047|2960
Austin|MN|43.66663|-92.97464|24563
Barnesville|MN|46.65218|-96.41979|2577
Baxter|MN|46.3433|-94.28667|7934
Bayport|MN|45.02136|-92.78104|3714
Becker|MN|45.3933|-93.87692|4700
Belle Plaine|MN|44.62274|-93.76857|6918
Bemidji|MN|47.47356|-94.88028|14594
Benson|MN|45.315|-95.6025|3240
Big Lake|MN|45.33246|-93.74608|10368
Blaine|MN|45.1608|-93.23495|62124
Bloomington|MN|44.8408|-93.29828|86435
Blue Earth|MN|43.63746|-94.10218|3236
Brainerd|MN|46.35802|-94.20083|13371
Branch|MN|45.48524|-92.96188|2696
Breckenridge|MN|46.26357|-96.58813|3290
Brooklyn Center|MN|45.07608|-93.33273|30770
Brooklyn Park|MN|45.09413|-93.35634|79149
Buffalo|MN|45.17191|-93.87469|16026
Burnsville|MN|44.76774|-93.27772|61481
Byron|MN|44.03274|-92.64546|5328
Caledonia|MN|43.63469|-91.49681|2787
Cambridge|MN|45.57274|-93.22439|8451
Cannon Falls|MN|44.50691|-92.90548|4062
Carver|MN|44.76357|-93.62579|4311
Centerville|MN|45.16302|-93.05578|3930
Champlin|MN|45.18885|-93.39745|23894
Chanhassen|MN|44.86219|-93.53079|25332
Chaska|MN|44.78941|-93.60218|25199
Chatfield|MN|43.84552|-92.18905|2799
Chisago City|MN|45.37358|-92.88994|4932
Chisholm|MN|47.4891|-92.8838|4981
Circle Pines|MN|45.14858|-93.15161|4958
Cloquet|MN|46.72161|-92.45936|12075
Cohasset|MN|47.26356|-93.62022|2745
Cokato|MN|45.0758|-94.18998|2727
Collegeville|MN|45.59441|-94.36305|3516
Cold Spring|MN|45.4558|-94.42888|4094
Columbia Heights|MN|45.0408|-93.263|19715
Coon Rapids|MN|45.11997|-93.28773|62240
Corcoran|MN|45.09524|-93.54746|5552
Cottage Grove|MN|44.82774|-92.94382|35918
Crookston|MN|47.77414|-96.60812|7787
Crystal|MN|45.03274|-93.36023|22943
Dayton|MN|45.24385|-93.51496|5096
Deephaven|MN|44.92969|-93.52246|3843
Delano|MN|45.04191|-93.78913|5875
Detroit Lakes|MN|46.81718|-95.84533|9002
Dilworth|MN|46.87663|-96.70341|4366
Dodge Center|MN|44.02802|-92.85464|2690
Duluth|MN|46.78327|-92.10658|86110
Eagan|MN|44.80413|-93.16689|66286
Eagle Lake|MN|44.16497|-93.88134|2841
East Bethel|MN|45.31941|-93.20245|11692
East Grand Forks|MN|47.92998|-97.02452|8643
Eden Prairie|MN|44.85469|-93.47079|63496
Edina|MN|44.88969|-93.34995|50138
Elk River|MN|45.30385|-93.56718|23963
Ely|MN|47.90324|-91.86709|3408
Eveleth|MN|47.46243|-92.53991|3673
Fairmont|MN|43.65218|-94.46108|10221
Falcon Heights|MN|44.99163|-93.16633|5571
Faribault|MN|44.29496|-93.26883|23650
Farmington|MN|44.64024|-93.14355|22731
Fergus Falls|MN|46.28302|-96.07756|13281
Foley|MN|45.66469|-93.9097|2656
Forest Lake|MN|45.27886|-92.98522|19618
Fridley|MN|45.08608|-93.26328|27713
Glencoe|MN|44.76913|-94.15164|5521
Glenwood|MN|45.65024|-95.38976|2568
Golden Valley|MN|45.00969|-93.34912|21270
Goodview|MN|44.06246|-91.69571|4144
Grand Rapids|MN|47.23717|-93.53021|11127
Granite Falls|MN|44.80996|-95.54558|2747
Grant|MN|45.08441|-92.91049|4147
Greenfield|MN|45.1033|-93.69135|2919
Ham Lake|MN|45.25024|-93.24995|16062
Hanover|MN|45.1558|-93.66635|3289
Hastings|MN|44.7433|-92.85243|22554
Hermantown|MN|46.80689|-92.23825|9706
Hibbing|MN|47.42715|-92.93769|16204
Hopkins|MN|44.92496|-93.46273|17591
Hugo|MN|45.15997|-92.99327|14388
Hutchinson|MN|44.88774|-94.36971|13913
Independence|MN|45.02524|-93.70746|3741
International Falls|MN|48.60105|-93.41098|6158
Inver Grove Heights|MN|44.84802|-93.04272|34857
Isanti|MN|45.49024|-93.24773|5464
Jackson|MN|43.62079|-94.9886|3234
Jordan|MN|44.66691|-93.6269|6076
Kasson|MN|44.02996|-92.75074|6123
La Crescent|MN|43.82802|-91.30403|4826
Lake City|MN|44.44968|-92.2682|5027
Lake Crystal|MN|44.1058|-94.21885|2527
Lake Elmo|MN|44.9958|-92.87938|8406
Zimmerman|MN|45.4433|-93.58996|5350
Lakeville|MN|44.64969|-93.24272|60633
Lauderdale|MN|44.99858|-93.20578|2506
Le Sueur|MN|44.46135|-93.91524|3999
Lindstrom|MN|45.38941|-92.84799|4401
Lino Lakes|MN|45.16024|-93.08883|21050
Litchfield|MN|45.12718|-94.52805|6657
Little Canada|MN|45.02691|-93.08772|10319
Little Falls|MN|45.97635|-94.3625|8649
Long Prairie|MN|45.97469|-94.86558|3347
Lonsdale|MN|44.48024|-93.42856|3843
Luverne|MN|43.65414|-96.21281|4677
Mahtomedi|MN|45.06969|-92.9516|8116
Mankato|MN|44.15906|-94.00915|41044
Maple Grove|MN|45.07246|-93.45579|68385
Maplewood|MN|44.95302|-92.99522|40567
Marshall|MN|44.4469|-95.78835|13652
Medina|MN|45.03524|-93.58246|5973
Melrose|MN|45.67469|-94.80752|3616
Mendota Heights|MN|44.88358|-93.13827|11223
Milaca|MN|45.7558|-93.65441|2883
Minneapolis|MN|44.97997|-93.26384|410939
Minnetonka|MN|44.9133|-93.50329|51669
Minnetonka Mills|MN|44.94107|-93.4419|50117
Minnetrista|MN|44.9383|-93.71774|7178
Montevideo|MN|44.94803|-95.71701|5217
Montgomery|MN|44.43885|-93.58134|2915
Monticello|MN|45.30552|-93.79414|13299
Montrose|MN|45.06496|-93.91108|3079
Moorhead|MN|46.87386|-96.76951|42005
Moose Lake|MN|46.45411|-92.76187|2748
Mora|MN|45.8769|-93.29384|3462
Morris|MN|45.58607|-95.91394|5352
Mound|MN|44.93663|-93.66607|9336
Mounds View|MN|45.10497|-93.20856|12914
Mountain Iron|MN|47.53243|-92.62351|2880
New Brighton|MN|45.06552|-93.20189|22351
New Hope|MN|45.03802|-93.38662|21032
New Prague|MN|44.5433|-93.57607|7582
New Ulm|MN|44.31246|-94.46053|13327
Newport|MN|44.86636|-93.00049|3480
North Branch|MN|45.51135|-92.98022|10215
North Mankato|MN|44.1733|-94.03385|13529
North Oaks|MN|45.10274|-93.07911|4968
North Saint Paul|MN|45.01247|-92.99188|11460
Northfield|MN|44.4583|-93.1616|20380
Norwood Young America|MN|44.77357|-93.92163|3677
Oak Grove|MN|45.3408|-93.3269|8439
Oak Park Heights|MN|45.03136|-92.79298|4831
Oakdale|MN|44.96302|-92.96494|28080
Orono|MN|44.97135|-93.6044|8006
Osseo|MN|45.11941|-93.40245|2748
Otsego|MN|45.27413|-93.59135|15551
Owatonna|MN|44.08385|-93.22604|25725
Park Rapids|MN|46.92218|-95.05863|3947
Parkville|MN|47.53104|-92.57907|2525
Perham|MN|46.5944|-95.57254|3278
Pine City|MN|45.82607|-92.96854|3078
Pine Island|MN|44.20135|-92.6463|3337
Pipestone|MN|44.00053|-96.31753|4141
Plainview|MN|44.16497|-92.17156|3237
Plymouth|MN|45.01052|-93.45551|75907
Princeton|MN|45.56997|-93.58163|4680
Prior Lake|MN|44.7133|-93.42273|25282
Proctor|MN|46.74716|-92.22547|3068
Ramsey|MN|45.2611|-93.45|25828
Red Wing|MN|44.56247|-92.5338|16445
Redwood Falls|MN|44.5394|-95.11694|5061
Richfield|MN|44.8833|-93.283|36216
Robbinsdale|MN|45.03219|-93.33856|14418
Rochester|MN|44.02163|-92.4699|112225
Rockford|MN|45.0883|-93.73441|4358
Rockville|MN|45.47191|-94.34083|2514
Rogers|MN|45.18885|-93.55301|12562
Roseau|MN|48.84609|-95.76277|2715
Rosemount|MN|44.73941|-93.12577|23413
Roseville|MN|45.00608|-93.15661|35580
Rush City|MN|45.68551|-92.96549|3072
Saint Anthony|MN|45.02052|-93.218|8226
Saint Augusta|MN|45.47858|-94.15415|3317
Saint Charles|MN|43.96941|-92.06433|3735
Saint Cloud|MN|45.5608|-94.16249|65842
Saint Francis|MN|45.38691|-93.3594|7218
Saint James|MN|43.98246|-94.62692|4605
Saint Joseph|MN|45.56496|-94.31833|6534
Saint Louis Park|MN|44.9483|-93.34801|45250
Saint Michael|MN|45.20996|-93.66496|16399
Saint Paul|MN|44.94441|-93.09327|303176
Saint Paul Park|MN|44.84219|-92.99132|5279
Saint Peter|MN|44.32358|-93.95801|11196
Sandstone|MN|46.13106|-92.86742|2768
Sartell|MN|45.62163|-94.20694|16788
Sauk Centre|MN|45.73747|-94.95252|4357
Sauk Rapids|MN|45.59191|-94.1661|13424
Savage|MN|44.77913|-93.33634|30391
Scandia|MN|45.25358|-92.80577|4057
Shakopee|MN|44.79802|-93.5269|39981
